instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
64,22,44,BruteForce,U,1.3031065464019775e-05,{}
65,22,44,BruteForce,U,5.7104043662548065e-06,{}
66,22,44,BruteForce,U,3.930181264877319e-06,{}
67,22,44,BruteForce,U,4.248227924108505e-06,{}
68,22,44,BruteForce,U,3.647059202194214e-06,{}
69,22,44,BruteForce,U,4.3460167944431305e-06,{}
70,22,44,BruteForce,U,4.673842340707779e-06,{}
71,24,48,BruteForce,U,3.689900040626526e-06,{}
72,24,48,BruteForce,U,3.5832636058330536e-06,{}
73,24,48,BruteForce,U,3.691762685775757e-06,{}
74,24,48,BruteForce,U,4.680827260017395e-06,{}
75,24,48,BruteForce,U,3.7802383303642273e-06,{}
76,24,48,BruteForce,U,3.975816071033478e-06,{}
77,24,48,BruteForce,U,4.016794264316559e-06,{}
78,24,48,BruteForce,U,4.05777245759964e-06,{}
79,24,48,BruteForce,U,3.874767571687698e-06,{}
80,24,48,BruteForce,U,3.890134394168854e-06,{}
81,4,20,BruteForce,U,4.48618084192276e-05,{}
82,4,20,BruteForce,S,1.0318122804164886e-05,"{1: True, 2: False, 3: False, 4: False}"
83,4,20,BruteForce,S,2.2149179130792618e-05,"{1: False, 2: True, 3: True, 4: False}"
84,4,20,BruteForce,S,3.123609349131584e-05,"{1: True, 2: True, 3: True, 4: False}"
85,4,20,BruteForce,U,4.596123471856117e-05,{}
86,4,20,BruteForce,S,3.558630123734474e-05,"{1: True, 2: True, 3: False, 4: True}"
87,4,20,BruteForce,U,3.503914922475815e-05,{}
88,4,20,BruteForce,U,3.318116068840027e-05,{}
89,4,20,BruteForce,U,3.9696693420410156e-05,{}
90,4,20,BruteForce,S,1.8823426216840744e-05,"{1: True, 2: False, 3: True, 4: False}"
91,8,40,BruteForce,S,0.00037811463698744774,"{1: False, 2: True, 3: True, 4: True, 5: True, 6: False, 7: False, 8: True}"
92,8,40,BruteForce,S,4.403106868267059e-05,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False}"
93,8,40,BruteForce,S,0.0003238026984035969,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: True, 8: False}"
94,8,40,BruteForce,U,0.000878307968378067,{}
95,8,40,BruteForce,U,0.0005979482084512711,{}
96,8,40,BruteForce,U,0.0006314478814601898,{}
97,8,40,BruteForce,U,0.0006588711403310299,{}
98,8,40,BruteForce,U,0.0006714491173624992,{}
99,8,40,BruteForce,U,0.0005381838418543339,{}
100,8,40,BruteForce,U,0.0006582848727703094,{}
101,12,60,BruteForce,U,0.01323492405936122,{}
