instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
1050,20,33,BestCase,U,3.6576596860104473,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: False, 7: True, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: True, 15: True, 16: True, 17: True, 18: False, 19: False, 20: True}"
1051,20,33,BestCase,S,0.12251666700467467,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: False, 7: True, 8: False, 9: True, 10: True, 11: False, 12: True, 13: False, 14: False, 15: False, 16: True, 17: False, 18: False, 19: False, 20: False}"
1052,20,33,BestCase,S,2.786944808991393,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: True, 11: False, 12: False, 13: True, 14: True, 15: False, 16: True, 17: False, 18: False, 19: True, 20: True}"
1053,20,33,BestCase,S,2.8179585299949395,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: True, 14: False, 15: True, 16: False, 17: False, 18: False, 19: True, 20: True}"
1054,20,33,BestCase,U,3.4724412960058544,"{1: False, 2: False, 3: False, 4: True, 5: True, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: False, 14: False, 15: True, 16: True, 17: True, 18: False, 19: True, 20: False}"
1055,20,33,BestCase,U,3.2974802079988876,"{1: False, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: False, 14: True, 15: True, 16: False, 17: False, 18: False, 19: False, 20: False}"
1056,20,33,BestCase,U,3.550110367999878,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: False, 7: True, 8: True, 9: False, 10: False, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: False, 18: False, 19: False, 20: True}"
1057,20,33,BestCase,S,0.3864056259917561,"{1: False, 2: False, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: True, 13: False, 14: False, 15: True, 16: True, 17: True, 18: False, 19: False, 20: False}"
1058,20,33,BestCase,U,3.5885859520058148,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: True, 7: True, 8: False, 9: True, 10: False, 11: False, 12: True, 13: False, 14: False, 15: False, 16: False, 17: True, 18: True, 19: True, 20: True}"
1059,20,33,BestCase,U,3.6146084909996716,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: True, 12: False, 13: True, 14: False, 15: False, 16: False, 17: True, 18: False, 19: False, 20: True}"
1060,22,38,BestCase,S,0.031634651008062065,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: True, 15: False, 16: False, 17: False, 18: False, 19: False, 20: False, 21: False, 22: False}"
1061,22,38,BestCase,S,10.153762989997631,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: True, 14: False, 15: False, 16: True, 17: False, 18: True, 19: False, 20: True, 21: False, 22: True}"
